"rok","odvetvi","prumerna_mzda","potravina_nazev","potravina_prum_cena"
2012,"Profesní, vědecké a technické činnosti",31141,Pomeranče,30.0
2012,Stavebnictví,22572,Přírodní minerální voda uhličitá,9.0
2012,Zpracovatelský průmysl,24222,Přírodní minerální voda uhličitá,9.0
2012,"Zemědělství, lesnictví, rybářství",19537,Přírodní minerální voda uhličitá,9.0
2012,"Profesní, vědecké a technické činnosti",31141,Přírodní minerální voda uhličitá,9.0
2012,Zdravotní a sociální péče,23622,Přírodní minerální voda uhličitá,9.0
2012,Peněžnictví a pojišťovnictví,49707,Přírodní minerální voda uhličitá,9.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Přírodní minerální voda uhličitá,9.0
2012,Ostatní činnosti,17853,Přírodní minerální voda uhličitá,9.0
2012,Vzdělávání,21913,Přírodní minerální voda uhličitá,9.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Přírodní minerální voda uhličitá,9.0
2012,Informační a komunikační činnosti,45690,Přírodní minerální voda uhličitá,9.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Přírodní minerální voda uhličitá,9.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Přírodní minerální voda uhličitá,9.0
2012,Doprava a skladování,22999,Přírodní minerální voda uhličitá,9.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Přírodní minerální voda uhličitá,9.0
2012,Činnosti v oblasti nemovitostí,21439,Přírodní minerální voda uhličitá,9.0
2012,"Ubytování, stravování a pohostinství",12706,Přírodní minerální voda uhličitá,9.0
2012,Administrativní a podpůrné činnosti,15935,Přírodní minerální voda uhličitá,9.0
2012,Těžba a dobývání,32487,Přírodní minerální voda uhličitá,9.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Pšeničná mouka hladká,12.0
2012,Doprava a skladování,22999,Pšeničná mouka hladká,12.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Pšeničná mouka hladká,12.0
2012,Činnosti v oblasti nemovitostí,21439,Pšeničná mouka hladká,12.0
2012,"Ubytování, stravování a pohostinství",12706,Pšeničná mouka hladká,12.0
2012,Administrativní a podpůrné činnosti,15935,Pšeničná mouka hladká,12.0
2012,Těžba a dobývání,32487,Pšeničná mouka hladká,12.0
2012,Stavebnictví,22572,Pšeničná mouka hladká,12.0
2012,Zpracovatelský průmysl,24222,Pšeničná mouka hladká,12.0
2012,"Zemědělství, lesnictví, rybářství",19537,Pšeničná mouka hladká,12.0
2012,"Profesní, vědecké a technické činnosti",31141,Pšeničná mouka hladká,12.0
2012,Zdravotní a sociální péče,23622,Pšeničná mouka hladká,12.0
2012,Peněžnictví a pojišťovnictví,49707,Pšeničná mouka hladká,12.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Pšeničná mouka hladká,12.0
2012,Ostatní činnosti,17853,Pšeničná mouka hladká,12.0
2012,Vzdělávání,21913,Pšeničná mouka hladká,12.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Pšeničná mouka hladká,12.0
2012,Informační a komunikační činnosti,45690,Pšeničná mouka hladká,12.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Pšeničná mouka hladká,12.0
2012,Vzdělávání,21913,Rajská jablka červená kulatá,38.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Rajská jablka červená kulatá,38.0
2012,Informační a komunikační činnosti,45690,Rajská jablka červená kulatá,38.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Rajská jablka červená kulatá,38.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Rajská jablka červená kulatá,38.0
2012,Doprava a skladování,22999,Rajská jablka červená kulatá,38.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Rajská jablka červená kulatá,38.0
2012,Činnosti v oblasti nemovitostí,21439,Rajská jablka červená kulatá,38.0
2012,"Ubytování, stravování a pohostinství",12706,Rajská jablka červená kulatá,38.0
2012,Administrativní a podpůrné činnosti,15935,Rajská jablka červená kulatá,38.0
2012,Těžba a dobývání,32487,Rajská jablka červená kulatá,38.0
2012,Zpracovatelský průmysl,24222,Rajská jablka červená kulatá,38.0
2012,Stavebnictví,22572,Rajská jablka červená kulatá,38.0
2012,"Zemědělství, lesnictví, rybářství",19537,Rajská jablka červená kulatá,38.0
2012,"Profesní, vědecké a technické činnosti",31141,Rajská jablka červená kulatá,38.0
2012,Peněžnictví a pojišťovnictví,49707,Rajská jablka červená kulatá,38.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Rajská jablka červená kulatá,38.0
2012,Ostatní činnosti,17853,Rajská jablka červená kulatá,38.0
2012,Zdravotní a sociální péče,23622,Rajská jablka červená kulatá,38.0
2012,Zpracovatelský průmysl,24222,Rostlinný roztíratelný tuk,90.0
2012,Stavebnictví,22572,Rostlinný roztíratelný tuk,90.0
2012,"Zemědělství, lesnictví, rybářství",19537,Rostlinný roztíratelný tuk,90.0
2012,"Profesní, vědecké a technické činnosti",31141,Rostlinný roztíratelný tuk,90.0
2012,Peněžnictví a pojišťovnictví,49707,Rostlinný roztíratelný tuk,90.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Rostlinný roztíratelný tuk,90.0
2012,Ostatní činnosti,17853,Rostlinný roztíratelný tuk,90.0
2012,Zdravotní a sociální péče,23622,Rostlinný roztíratelný tuk,90.0
2012,Vzdělávání,21913,Rostlinný roztíratelný tuk,90.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Rostlinný roztíratelný tuk,90.0
2012,Informační a komunikační činnosti,45690,Rostlinný roztíratelný tuk,90.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Rostlinný roztíratelný tuk,90.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Rostlinný roztíratelný tuk,90.0
2012,Doprava a skladování,22999,Rostlinný roztíratelný tuk,90.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Rostlinný roztíratelný tuk,90.0
2012,Administrativní a podpůrné činnosti,15935,Rostlinný roztíratelný tuk,90.0
2012,Činnosti v oblasti nemovitostí,21439,Rostlinný roztíratelný tuk,90.0
2012,"Ubytování, stravování a pohostinství",12706,Rostlinný roztíratelný tuk,90.0
2012,Těžba a dobývání,32487,Rostlinný roztíratelný tuk,90.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Rýže loupaná dlouhozrnná,34.0
2012,Administrativní a podpůrné činnosti,15935,Rýže loupaná dlouhozrnná,34.0
2012,Činnosti v oblasti nemovitostí,21439,Rýže loupaná dlouhozrnná,34.0
2012,"Ubytování, stravování a pohostinství",12706,Rýže loupaná dlouhozrnná,34.0
2012,Těžba a dobývání,32487,Rýže loupaná dlouhozrnná,34.0
2012,Zpracovatelský průmysl,24222,Rýže loupaná dlouhozrnná,34.0
2012,Stavebnictví,22572,Rýže loupaná dlouhozrnná,34.0
2012,"Zemědělství, lesnictví, rybářství",19537,Rýže loupaná dlouhozrnná,34.0
2012,"Profesní, vědecké a technické činnosti",31141,Rýže loupaná dlouhozrnná,34.0
2012,Peněžnictví a pojišťovnictví,49707,Rýže loupaná dlouhozrnná,34.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Rýže loupaná dlouhozrnná,34.0
2012,Ostatní činnosti,17853,Rýže loupaná dlouhozrnná,34.0
2012,Zdravotní a sociální péče,23622,Rýže loupaná dlouhozrnná,34.0
2012,Vzdělávání,21913,Rýže loupaná dlouhozrnná,34.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Rýže loupaná dlouhozrnná,34.0
2012,Informační a komunikační činnosti,45690,Rýže loupaná dlouhozrnná,34.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Rýže loupaná dlouhozrnná,34.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Rýže loupaná dlouhozrnná,34.0
2012,Doprava a skladování,22999,Rýže loupaná dlouhozrnná,34.0
2012,Vzdělávání,21913,Šunkový salám,122.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Šunkový salám,122.0
2012,Informační a komunikační činnosti,45690,Šunkový salám,122.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Šunkový salám,122.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Šunkový salám,122.0
2012,Doprava a skladování,22999,Šunkový salám,122.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Šunkový salám,122.0
2012,Administrativní a podpůrné činnosti,15935,Šunkový salám,122.0
2012,Činnosti v oblasti nemovitostí,21439,Šunkový salám,122.0
2012,"Ubytování, stravování a pohostinství",12706,Šunkový salám,122.0
2012,Těžba a dobývání,32487,Šunkový salám,122.0
2012,Zpracovatelský průmysl,24222,Šunkový salám,122.0
2012,Stavebnictví,22572,Šunkový salám,122.0
2012,"Zemědělství, lesnictví, rybářství",19537,Šunkový salám,122.0
2012,"Profesní, vědecké a technické činnosti",31141,Šunkový salám,122.0
2012,Peněžnictví a pojišťovnictví,49707,Šunkový salám,122.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Šunkový salám,122.0
2012,Ostatní činnosti,17853,Šunkový salám,122.0
2012,Zdravotní a sociální péče,23622,Šunkový salám,122.0
2012,"Zemědělství, lesnictví, rybářství",19537,Těstoviny vaječné,38.0
2012,"Profesní, vědecké a technické činnosti",31141,Těstoviny vaječné,38.0
2012,Peněžnictví a pojišťovnictví,49707,Těstoviny vaječné,38.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Těstoviny vaječné,38.0
2012,Ostatní činnosti,17853,Těstoviny vaječné,38.0
2012,Zdravotní a sociální péče,23622,Těstoviny vaječné,38.0
2012,Vzdělávání,21913,Těstoviny vaječné,38.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Těstoviny vaječné,38.0
2012,Informační a komunikační činnosti,45690,Těstoviny vaječné,38.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Těstoviny vaječné,38.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Těstoviny vaječné,38.0
2012,Doprava a skladování,22999,Těstoviny vaječné,38.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Těstoviny vaječné,38.0
2012,Administrativní a podpůrné činnosti,15935,Těstoviny vaječné,38.0
2012,Činnosti v oblasti nemovitostí,21439,Těstoviny vaječné,38.0
2012,"Ubytování, stravování a pohostinství",12706,Těstoviny vaječné,38.0
2012,Těžba a dobývání,32487,Těstoviny vaječné,38.0
2012,Zpracovatelský průmysl,24222,Těstoviny vaječné,38.0
2012,Stavebnictví,22572,Těstoviny vaječné,38.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Vejce slepičí čerstvá,36.0
2012,Administrativní a podpůrné činnosti,15935,Vejce slepičí čerstvá,36.0
2012,Činnosti v oblasti nemovitostí,21439,Vejce slepičí čerstvá,36.0
2012,"Ubytování, stravování a pohostinství",12706,Vejce slepičí čerstvá,36.0
2012,Těžba a dobývání,32487,Vejce slepičí čerstvá,36.0
2012,Zpracovatelský průmysl,24222,Vejce slepičí čerstvá,36.0
2012,Stavebnictví,22572,Vejce slepičí čerstvá,36.0
2012,"Zemědělství, lesnictví, rybářství",19537,Vejce slepičí čerstvá,36.0
2012,"Profesní, vědecké a technické činnosti",31141,Vejce slepičí čerstvá,36.0
2012,Peněžnictví a pojišťovnictví,49707,Vejce slepičí čerstvá,36.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Vejce slepičí čerstvá,36.0
2012,Ostatní činnosti,17853,Vejce slepičí čerstvá,36.0
2012,Zdravotní a sociální péče,23622,Vejce slepičí čerstvá,36.0
2012,Vzdělávání,21913,Vejce slepičí čerstvá,36.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Vejce slepičí čerstvá,36.0
2012,Informační a komunikační činnosti,45690,Vejce slepičí čerstvá,36.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Vejce slepičí čerstvá,36.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Vejce slepičí čerstvá,36.0
2012,Doprava a skladování,22999,Vejce slepičí čerstvá,36.0
2012,Informační a komunikační činnosti,45690,Vepřová pečeně s kostí,109.0
2012,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",42107,Vepřová pečeně s kostí,109.0
2012,Veřejná správa a obrana; povinné sociální zabezpečení,26285,Vepřová pečeně s kostí,109.0
2012,Doprava a skladování,22999,Vepřová pečeně s kostí,109.0
2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22441,Vepřová pečeně s kostí,109.0
2012,Administrativní a podpůrné činnosti,15935,Vepřová pečeně s kostí,109.0
2012,Činnosti v oblasti nemovitostí,21439,Vepřová pečeně s kostí,109.0
2012,"Ubytování, stravování a pohostinství",12706,Vepřová pečeně s kostí,109.0
2012,Těžba a dobývání,32487,Vepřová pečeně s kostí,109.0
2012,Zpracovatelský průmysl,24222,Vepřová pečeně s kostí,109.0
2012,Stavebnictví,22572,Vepřová pečeně s kostí,109.0
2012,"Zemědělství, lesnictví, rybářství",19537,Vepřová pečeně s kostí,109.0
2012,"Profesní, vědecké a technické činnosti",31141,Vepřová pečeně s kostí,109.0
2012,Peněžnictví a pojišťovnictví,49707,Vepřová pečeně s kostí,109.0
2012,Zásobování vodou; činnosti související s odpady a sanacemi,23262,Vepřová pečeně s kostí,109.0
2012,Ostatní činnosti,17853,Vepřová pečeně s kostí,109.0
2012,Zdravotní a sociální péče,23622,Vepřová pečeně s kostí,109.0
2012,Vzdělávání,21913,Vepřová pečeně s kostí,109.0
2012,"Kulturní, zábavní a rekreační činnosti",19551,Vepřová pečeně s kostí,109.0
2013,"Profesní, vědecké a technické činnosti",30274,Banány žluté,32.0
2013,Zdravotní a sociální péče,23652,Banány žluté,32.0
2013,Peněžnictví a pojišťovnictví,45234,Banány žluté,32.0
2013,"Zemědělství, lesnictví, rybářství",20207,Banány žluté,32.0
2013,Zásobování vodou; činnosti související s odpady a sanacemi,23184,Banány žluté,32.0
2013,Ostatní činnosti,17902,Banány žluté,32.0
2013,Vzdělávání,22280,Banány žluté,32.0
2013,"Kulturní, zábavní a rekreační činnosti",19293,Banány žluté,32.0
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40300,Banány žluté,32.0
2013,Informační a komunikační činnosti,45240,Banány žluté,32.0
2013,Doprava a skladování,23127,Banány žluté,32.0
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22204,Banány žluté,32.0
2013,Činnosti v oblasti nemovitostí,21094,Banány žluté,32.0
2013,Veřejná správa a obrana; povinné sociální zabezpečení,26294,Banány žluté,32.0
2013,"Ubytování, stravování a pohostinství",13115,Banány žluté,32.0
2013,Administrativní a podpůrné činnosti,16026,Banány žluté,32.0
2013,Těžba a dobývání,31686,Banány žluté,32.0
2013,Zpracovatelský průmysl,24562,Banány žluté,32.0
2013,Stavebnictví,22074,Banány žluté,32.0
2013,Těžba a dobývání,31686,Cukr krystalový,24.0
2013,Zpracovatelský průmysl,24562,Cukr krystalový,24.0
2013,Stavebnictví,22074,Cukr krystalový,24.0
2013,"Profesní, vědecké a technické činnosti",30274,Cukr krystalový,24.0
2013,Zdravotní a sociální péče,23652,Cukr krystalový,24.0
2013,Peněžnictví a pojišťovnictví,45234,Cukr krystalový,24.0
2013,"Zemědělství, lesnictví, rybářství",20207,Cukr krystalový,24.0
2013,Ostatní činnosti,17902,Cukr krystalový,24.0
2013,Zásobování vodou; činnosti související s odpady a sanacemi,23184,Cukr krystalový,24.0
2013,Vzdělávání,22280,Cukr krystalový,24.0
2013,"Kulturní, zábavní a rekreační činnosti",19293,Cukr krystalový,24.0
2013,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40300,Cukr krystalový,24.0
2013,Informační a komunikační činnosti,45240,Cukr krystalový,24.0
2013,Doprava a skladování,23127,Cukr krystalový,24.0
2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22204,Cukr krystalový,24.0
2013,Činnosti v oblasti nemovitostí,21094,Cukr krystalový,24.0
2013,Veřejná správa a obrana; povinné sociální zabezpečení,26294,Cukr krystalový,24.0
